matchID,team1_ID,team2_ID,date,tournament,avg_closeness_centrality_T2,std_closeness_centrality_T2,avg_degree_centrality_T2,std_degree_centrality_T2,avg_betweenness_centrality_T2,std_betweenness_centrality_T2,avg_eigenvector_centrality_T2,std_eigenvector_centrality_T2,avg_clustering_T2,std_clustering_T2,avg_shortest_path_T2,mean_centroid_y_T2,std_centroid_y_T2,mean_centroid_x_T2,std_centroid_x_T2
2058017,4418,9598,2018-07-15 17:00:00-02:00,World_Cup,0.8335565949202313,0.09847893749513711,1.563636363636364,0.2772354669450347,0.024242424242424242,0.019102868247599252,0.29575857969462854,0.058617006458083064,0.825961168157283,0.06323874536294619,1.2181818181818183,49.251725793601594,20.425419793610143,49.50693602577164,15.4299121241268
2058016,5629,2413,2018-07-14 16:00:00-02:00,World_Cup,0.8991311718584445,0.06500142997568668,1.7636363636363634,0.2307014098263549,0.013131313131313133,0.009966080119198398,0.30034105752701507,0.026539406034144036,0.9104499468427797,0.0438254156791928,1.1181818181818182,50.08950212668196,20.805806910534233,50.68700055409743,16.60690098800073
2058015,9598,2413,2018-07-11 20:00:00-02:00,World_Cup,0.8391154300245209,0.10148549497275727,1.5818181818181818,0.19455395053666089,0.023232323232323236,0.019946043929197504,0.2962486656325031,0.05608760130414085,0.8107488984377238,0.03276189653220506,1.209090909090909,49.62052864782697,20.534027731848823,45.38922091578181,16.138048850620656
2058014,4418,5629,2018-07-10 20:00:00-02:00,World_Cup,0.8420964062675292,0.1036520575040744,1.5818181818181818,0.30989200998289657,0.023232323232323236,0.017192323324736886,0.2937758824710351,0.06785883720972105,0.8466057801432819,0.05302354281067768,1.209090909090909,51.557926175160134,20.617766301062357,51.660430958090934,15.107340650609759
2058012,14358,9598,2018-07-07 20:00:00-02:00,World_Cup,0.9258166076347895,0.08630461345919575,1.8181818181818181,0.1526623238522424,0.0101010101010101,0.004384930340183018,0.2994960703808643,0.03480222314035825,0.9142582418546842,0.017738510587221035,1.0909090909090908,48.37793170012778,19.409307016588155,48.10827228692715,15.749594535173344
2058013,7047,2413,2018-07-07 16:00:00-02:00,World_Cup,0.8936215299851663,0.1045485208175766,1.7272727272727273,0.204898684901539,0.015151515151515148,0.008156339708016295,0.29814658829609225,0.0449188467849675,0.8792808892132068,0.031040938437688605,1.1363636363636365,48.516610291408966,22.718664454389685,50.74923452091037,17.991606338958984
2058011,6380,5629,2018-07-06 20:00:00-02:00,World_Cup,0.8384040202222022,0.09564146078092159,1.5818181818181818,0.1585054161287518,0.02323232323232323,0.008594423902898211,0.2962124729415255,0.056278430885703994,0.7838909620028939,0.03244517865450988,1.209090909090909,48.41780849306204,22.18781874727667,41.20657223715494,15.705614938378497
2058010,15670,4418,2018-07-06 16:00:00-02:00,World_Cup,0.8162699599865374,0.1181242669534839,1.4909090909090907,0.25389527352307173,0.028282828282828285,0.011964432543742895,0.2900752310572385,0.08225236310392905,0.7679973264243549,0.029712885737079364,1.2545454545454546,54.41494422088227,24.733152962109237,48.20004606314339,16.65309509222931
2058009,12430,2413,2018-07-03 20:00:00-02:00,World_Cup,0.9244391971664698,0.07886446702321008,1.8181818181818181,0.16958871005616025,0.0101010101010101,0.005043652825867765,0.29963909596647237,0.033548518260663435,0.9178675998185003,0.02075735703636501,1.0909090909090908,45.53501704347355,18.76604778518138,44.542166369527614,14.569214200598882
2058008,7047,6697,2018-07-03 16:00:00-02:00,World_Cup,0.8569460842188115,0.09159732058983672,1.6363636363636365,0.21007672742347896,0.020202020202020204,0.011723920966891968,0.29753433971460347,0.048809912924383046,0.8333833083395054,0.03337418243077007,1.1818181818181819,49.968716437176674,22.495848725164176,50.75983327427147,16.4106706575359
2058007,5629,12913,2018-07-02 20:00:00-02:00,World_Cup,0.8442580147125601,0.11814978903921294,1.581818181818182,0.2622219109428356,0.02323232323232323,0.015256188061420045,0.29530472094340116,0.060862243613186734,0.820631350667258,0.046099615634320246,1.209090909090909,48.8229966389277,25.410847673413823,46.0064123497607,14.405335978939261
